UF;Nome_Município;COD IBGE;COD IBGE Completo;CATEGORIA
RS;Cacequi;2907;4302907;2
RS;Cachoeira do Sul;3004;4303004;2
RS;Cachoeirinha;3103;4303103;2
RS;Cacique Doble;3202;4303202;2
RS;Caibaté;3301;4303301;2
RS;Caiçara;3400;4303400;2
RS;Camaquã;3509;4303509;2
RS;Camargo;3558;4303558;2
RS;Cambará do Sul;3608;4303608;2
RS;Campestre da Serra;3673;4303673;2
RS;Campina das Missões;3707;4303707;2
RS;Campinas do Sul;3806;4303806;2
RS;Campo Bom;3905;4303905;2
RS;Campo Novo;4002;4304002;2
RS;Campos Borges;4101;4304101;2
RS;Candelária;4200;4304200;2
RS;Cândido Godói;4309;4304309;1
RS;Candiota;4358;4304358;2
RS;Canela;4408;4304408;2
RS;Canguçu;4507;4304507;2
RS;Canoas;4606;4304606;2
RS;Canudos do Vale;4614;4304614;2
RS;Capão Bonito do Sul;4622;4304622;2
RS;Capão da Canoa;4630;4304630;2
RS;Capão do Cipó;4655;4304655;2
RS;Capão do Leão;4663;4304663;2
RS;Capela de Santana;4689;4304689;2
RS;Capitão;4697;4304697;2
RS;Capivari do Sul;4671;4304671;2
RS;Caraá;4713;4304713;2
RS;Carazinho;4705;4304705;2
RS;Carlos Barbosa;4804;4304804;2
RS;Carlos Gomes;4853;4304853;2
RS;Casca;4903;4304903;3
RS;Caseiros;4952;4304952;2
RS;Catuípe;5009;4305009;2
RS;Caxias do Sul;5108;4305108;2
RS;Centenário;5116;4305116;3
RS;Cerrito;5124;4305124;2
RS;Cerro Branco;5132;4305132;2
RS;Cerro Grande;5157;4305157;2
RS;Cerro Grande do Sul;5173;4305173;2
RS;Cerro Largo;5207;4305207;2
RS;Chapada;5306;4305306;2
RS;Charqueadas;5355;4305355;2
RS;Charrua;5371;4305371;2
RS;Chiapetta;5405;4305405;2
RS;Chuí;5439;4305439;2
RS;Chuvisca;5447;4305447;2
RS;Cidreira;5454;4305454;2
RS;Ciríaco;5504;4305504;0
RS;Colinas;5587;4305587;2
RS;Colorado;5603;4305603;2
RS;Condor;5702;4305702;2
RS;Constantina;5801;4305801;2
RS;Coqueiro Baixo;5835;4305835;2
RS;Coqueiros do Sul;5850;4305850;2
RS;Coronel Barros;5871;4305871;2
RS;Coronel Bicaco;5900;4305900;2
RS;Coronel Pilar;5934;4305934;0
RS;Cotiporã;5959;4305959;2
RS;Coxilha;5975;4305975;2
RS;Crissiumal;6007;4306007;3
RS;Cristal;6056;4306056;2
RS;Cristal do Sul;6072;4306072;2
RS;Cruz Alta;6106;4306106;2
RS;Cruzaltense;6130;4306130;2
RS;Cruzeiro do Sul;6205;4306205;2
RS;David Canabarro;6304;4306304;2
RS;Derrubadas;6320;4306320;2
RS;Dezesseis de Novembro;6353;4306353;2
RS;Dilermando de Aguiar;6379;4306379;2
RS;Dois Irmãos;6403;4306403;2
RS;Dois Irmãos das Missões;6429;4306429;2
RS;Dois Lajeados;6452;4306452;2
RS;Dom Feliciano;6502;4306502;2
RS;Dom Pedrito;6601;4306601;2
RS;Dom Pedro de Alcântara;6551;4306551;2
RS;Dona Francisca;6700;4306700;2
RS;Doutor Maurício Cardoso;6734;4306734;2
RS;Doutor Ricardo;6759;4306759;2
RS;Eldorado do Sul;6767;4306767;2
RS;Encantado;6809;4306809;2
RS;Encruzilhada do Sul;6908;4306908;2
RS;Engenho Velho;6924;4306924;2
RS;Entre Rios do Sul;6957;4306957;0
RS;Entre-Ijuís;6932;4306932;2
RS;Erebango;6973;4306973;2
RS;Erechim;7005;4307005;2
RS;Ernestina;7054;4307054;2
RS;Erval Grande;7203;4307203;2
RS;Erval Seco;7302;4307302;2
RS;Esmeralda;7401;4307401;2
RS;Esperança do Sul;7450;4307450;2
RS;Espumoso;7500;4307500;2
RS;Estação;7559;4307559;2
RS;Estância Velha;7609;4307609;2
RS;Esteio;7708;4307708;2
RS;Estrela;7807;4307807;2
RS;Estrela Velha;7815;4307815;2
RS;Eugênio de Castro;7831;4307831;2
RS;Fagundes Varela;7864;4307864;2
RS;Farroupilha;7906;4307906;2
RS;Faxinal do Soturno;8003;4308003;2
RS;Faxinalzinho;8052;4308052;2
RS;Fazenda Vilanova;8078;4308078;2
RS;Feliz;8102;4308102;2
RS;Flores da Cunha;8201;4308201;2
RS;Floriano Peixoto;8250;4308250;2
RS;Fontoura Xavier;8300;4308300;2
RS;Formigueiro;8409;4308409;2
RS;Forquetinha;8433;4308433;2
RS;Fortaleza dos Valos;8458;4308458;2
RS;Frederico Westphalen;8508;4308508;2
RS;Garibaldi;8607;4308607;2
RS;Garruchos;8656;4308656;2
RS;Gaurama;8706;4308706;2
RS;General Câmara;8805;4308805;2
RS;Gentil;8854;4308854;0
RS;Getúlio Vargas;8904;4308904;3
RS;Giruá;9001;4309001;2
RS;Glorinha;9050;4309050;2
RS;Gramado;9100;4309100;2
RS;Gramado dos Loureiros;9126;4309126;1
RS;Gramado Xavier;9159;4309159;2
RS;Gravataí;9209;4309209;2
RS;Guabiju;9258;4309258;2
RS;Guaíba;9308;4309308;1
RS;Guaporé;9407;4309407;2
RS;Guarani das Missões;9506;4309506;2
RS;Harmonia;9555;4309555;2
RS;Herval;7104;4307104;2
RS;Herveiras;9571;4309571;3
RS;Horizontina;9605;4309605;2
RS;Hulha Negra;9654;4309654;0
RS;Humaitá;9704;4309704;2
RS;Ibarama;9753;4309753;2
RS;Ibiaçá;9803;4309803;2
RS;Ibiraiaras;9902;4309902;3
RS;Ibirapuitã;9951;4309951;2
RS;Ibirubá;10009;4310009;3
RS;Igrejinha;10108;4310108;2
RS;Ijuí;10207;4310207;2
RS;Ilópolis;10306;4310306;2
RS;Imbé;10330;4310330;2
RS;Imigrante;10363;4310363;2
RS;Independência;10405;4310405;2
RS;Inhacorá;10413;4310413;2
RS;Ipê;10439;4310439;2
RS;Ipiranga do Sul;10462;4310462;2
RS;Iraí;10504;4310504;2
RS;Itaara;10538;4310538;0
RS;Itacurubi;10553;4310553;2
RS;Itapuca;10579;4310579;2
RS;Itaqui;10603;4310603;3
RS;Itati;10652;4310652;2
RS;Itatiba do Sul;10702;4310702;0
RS;Ivorá;10751;4310751;2
RS;Ivoti;10801;4310801;2
RS;Jaboticaba;10850;4310850;2
RS;Jacuizinho;10876;4310876;2
RS;Jacutinga;10900;4310900;2
RS;Jaguarão;11007;4311007;2
RS;Jaguari;11106;4311106;2
RS;Jaquirana;11122;4311122;2
RS;Jari;11130;4311130;2
RS;Jóia;11155;4311155;2
RS;Júlio de Castilhos;11205;4311205;2
RS;Lagoa Bonita do Sul;11239;4311239;2
RS;Lagoa dos Três Cantos;11270;4311270;2
RS;Lagoa Vermelha;11304;4311304;2
RS;Lagoão;11254;4311254;2
RS;Lajeado;11403;4311403;2
RS;Lajeado do Bugre;11429;4311429;2
RS;Lavras do Sul;11502;4311502;2
RS;Liberato Salzano;11601;4311601;2
RS;Lindolfo Collor;11627;4311627;2
RS;Linha Nova;11643;4311643;2
RS;Maçambará;11718;4311718;2
RS;Machadinho;11700;4311700;2
RS;Mampituba;11734;4311734;2
RS;Manoel Viana;11759;4311759;2
RS;Maquiné;11775;4311775;2
RS;Maratá;11791;4311791;2
RS;Marau;11809;4311809;2
RS;Marcelino Ramos;11908;4311908;2
RS;Mariana Pimentel;11981;4311981;2
RS;Mariano Moro;12005;4312005;2
RS;Marques de Souza;12054;4312054;2
RS;Mata;12104;4312104;2
RS;Mato Castelhano;12138;4312138;2
RS;Mato Leitão;12153;4312153;2
RS;Mato Queimado;12179;4312179;2
RS;Maximiliano de Almeida;12203;4312203;2
RS;Minas do Leão;12252;4312252;2
